id_ordem,mes,produto,maquina,turno,quantidade_pecas,tempo_setup_min,horas_maquina_previstas,prioridade,materia_prima_ok,operadores_alocados,taxa_refugo_pct,paradas_manutencao_mes,dias_ate_prazo,status_prazo
OP-01277,8,Eixo,CNC-02,Tarde,195,19.0,8.42,Média,Sim,2,7.72,2,30,Adiantado
OP-01278,10,Carcaça,Fresadora-01,Tarde,2181,82.0,97.15,Alta,Não,3,4.02,2,32,Atrasado
OP-01279,1,Flange,CNC-01,Manhã,746,104.0,34.97,Alta,Sim,1,5.86,1,31,Adiantado
OP-01280,11,Flange,CNC-02,Noite,1964,111.0,78.16,Baixa,Sim,6,0.98,2,30,Adiantado
OP-01281,9,Suporte,Fresadora-01,Tarde,716,91.0,22.27,Alta,Sim,2,3.84,1,16,No_Prazo
OP-01282,9,Eixo,CNC-01,Noite,227,91.0,10.79,Alta,Não,6,2.53,2,32,No_Prazo
OP-01283,5,Suporte,Fresadora-01,Tarde,2413,139.0,44.36,Média,Sim,6,6.45,5,9,Atrasado
OP-01284,10,Engrenagem,Mandrilhadora-A,Noite,2082,63.0,27.26,Média,Não,1,4.49,2,41,Atrasado
OP-01285,5,Engrenagem,Torno-03,Manhã,2114,54.0,57.64,Urgente,Sim,1,5.3,3,37,Adiantado
OP-01286,1,Carcaça,CNC-02,Manhã,1760,156.0,58.59,Alta,Não,1,2.4,0,14,Atrasado
OP-01287,11,Suporte,Fresadora-01,Noite,2075,129.0,77.19,Média,Sim,6,1.38,0,6,No_Prazo
OP-01288,3,Engrenagem,CNC-02,Noite,69,94.0,2.94,Média,Não,1,5.6,4,9,Atrasado
OP-01289,2,Flange,Fresadora-01,Tarde,2416,60.0,26.75,Alta,Não,4,3.82,4,32,Atrasado
OP-01290,8,Engrenagem,Fresadora-01,Manhã,4243,38.0,178.55,Urgente,Sim,6,3.63,4,4,No_Prazo
OP-01291,3,Suporte,CNC-01,Manhã,740,21.0,25.16,Média,Não,2,7.73,3,7,Atrasado
OP-01292,11,Suporte,CNC-01,Noite,762,156.0,36.67,Alta,Sim,4,1.39,1,33,Adiantado
OP-01293,6,Eixo,CNC-01,Noite,3911,113.0,93.54,Média,Sim,1,5.33,0,24,Atrasado
OP-01294,1,Eixo,CNC-01,Manhã,2529,23.0,87.7,Média,Sim,6,0.95,5,17,Adiantado
OP-01295,12,Eixo,CNC-02,Manhã,1323,41.0,53.8,Alta,Não,4,5.64,1,14,Atrasado
OP-01296,7,Eixo,CNC-01,Tarde,3934,61.0,120.6,Baixa,Sim,5,4.7,5,24,Atrasado
OP-01297,4,Eixo,Mandrilhadora-A,Tarde,1658,58.0,26.92,Baixa,Sim,2,5.95,1,15,No_Prazo
OP-01298,9,Eixo,Mandrilhadora-A,Tarde,3042,105.0,36.48,Alta,Sim,5,6.13,3,6,Atrasado
OP-01299,7,Flange,CNC-01,Tarde,2802,81.0,40.51,Média,Não,4,1.49,0,22,Atrasado
OP-01300,1,Carcaça,CNC-02,Noite,888,161.0,26.46,Baixa,Sim,1,2.56,4,42,No_Prazo
OP-01301,10,Suporte,Fresadora-01,Manhã,3787,134.0,134.76,Baixa,Sim,4,2.39,2,25,No_Prazo
OP-01302,5,Eixo,Fresadora-01,Tarde,3110,165.0,102.07,Média,Sim,1,5.06,3,28,No_Prazo
OP-01303,9,Carcaça,Torno-03,Tarde,1082,157.0,41.68,Média,Não,5,2.44,0,17,Atrasado
OP-01304,11,Eixo,Mandrilhadora-A,Tarde,3800,167.0,43.93,Média,Sim,6,4.37,1,8,No_Prazo
OP-01305,8,Carcaça,Fresadora-01,Noite,3121,177.0,48.23,Urgente,Sim,6,3.82,2,35,Adiantado
OP-01306,9,Eixo,Fresadora-01,Tarde,4281,66.0,173.15,Alta,Sim,3,4.89,0,20,No_Prazo
OP-01307,4,Flange,Torno-03,Tarde,4109,50.0,169.49,Alta,Sim,6,3.14,4,6,No_Prazo
OP-01308,3,Eixo,Torno-03,Manhã,1627,42.0,61.98,Baixa,Sim,6,7.44,2,16,No_Prazo
OP-01309,5,Suporte,CNC-02,Tarde,4686,119.0,186.58,Baixa,Sim,3,7.74,4,4,Atrasado
OP-01310,11,Eixo,Torno-03,Manhã,217,127.0,10.53,Alta,Sim,2,3.13,1,40,Adiantado
OP-01311,7,Carcaça,Mandrilhadora-A,Manhã,1704,29.0,81.4,Alta,Sim,2,7.36,0,45,Adiantado
OP-01312,5,Engrenagem,CNC-02,Tarde,3059,150.0,109.45,Alta,Sim,4,6.45,5,40,No_Prazo
OP-01313,10,Flange,CNC-01,Tarde,2696,144.0,61.4,Média,Não,3,2.2,1,37,Atrasado
OP-01314,11,Engrenagem,Torno-03,Noite,1167,119.0,12.33,Média,Sim,4,4.72,5,36,Adiantado
OP-01315,11,Carcaça,Fresadora-01,Tarde,1037,87.0,36.57,Média,Sim,6,3.33,4,23,Adiantado
OP-01316,4,Flange,Mandrilhadora-A,Noite,3915,40.0,106.69,Média,Sim,1,6.51,3,19,Atrasado
OP-01317,9,Suporte,Torno-03,Manhã,4386,98.0,69.65,Alta,Sim,2,7.2,3,6,Atrasado
OP-01318,8,Carcaça,Fresadora-01,Tarde,3415,41.0,63.55,Média,Sim,4,5.17,3,43,Adiantado
OP-01319,6,Flange,CNC-02,Noite,2674,115.0,126.91,Média,Sim,5,5.23,2,3,No_Prazo
OP-01320,5,Engrenagem,Torno-03,Tarde,3877,66.0,49.04,Baixa,Não,6,5.91,5,14,Atrasado
OP-01321,2,Eixo,Torno-03,Noite,1238,56.0,51.38,Alta,Não,6,4.21,0,21,Atrasado
OP-01322,4,Eixo,CNC-02,Tarde,4839,88.0,222.99,Alta,Sim,3,4.03,4,31,Atrasado
OP-01323,7,Carcaça,Fresadora-01,Manhã,668,111.0,25.07,Média,Sim,4,4.72,3,45,Adiantado
OP-01324,11,Carcaça,Mandrilhadora-A,Tarde,2943,76.0,36.65,Urgente,Sim,3,6.64,0,25,Adiantado
OP-01325,11,Flange,CNC-02,Manhã,1738,174.0,76.18,Média,Não,1,5.36,3,38,Atrasado
OP-01326,3,Carcaça,CNC-01,Manhã,4526,16.0,163.53,Alta,Sim,5,1.58,5,21,No_Prazo
OP-01327,9,Eixo,Mandrilhadora-A,Manhã,1261,166.0,26.58,Alta,Sim,5,1.55,1,45,Adiantado
OP-01328,2,Suporte,Mandrilhadora-A,Manhã,3227,15.0,113.55,Urgente,Sim,5,3.62,3,11,No_Prazo
OP-01329,9,Eixo,Mandrilhadora-A,Manhã,823,51.0,12.72,Alta,Sim,3,5.44,2,20,Adiantado
OP-01330,5,Eixo,CNC-02,Noite,949,179.0,36.35,Média,Sim,5,3.43,0,13,Adiantado
OP-01331,6,Eixo,Fresadora-01,Manhã,2110,135.0,97.31,Média,Não,2,3.36,0,14,Atrasado
OP-01332,9,Flange,Fresadora-01,Noite,4006,121.0,123.65,Alta,Sim,3,7.22,1,38,No_Prazo
OP-01333,6,Eixo,Fresadora-01,Tarde,1426,135.0,68.57,Alta,Sim,2,7.01,3,33,Adiantado
OP-01334,10,Eixo,Mandrilhadora-A,Manhã,3483,82.0,95.87,Média,Sim,3,4.07,4,31,No_Prazo
OP-01335,7,Eixo,Mandrilhadora-A,Manhã,2877,144.0,127.46,Alta,Sim,6,5.89,0,6,No_Prazo
OP-01336,12,Engrenagem,Torno-03,Noite,4890,41.0,200.23,Média,Sim,3,3.89,0,43,Adiantado
OP-01337,8,Carcaça,CNC-01,Tarde,1538,146.0,20.82,Média,Sim,5,5.02,5,43,Adiantado
OP-01338,4,Eixo,CNC-01,Noite,1254,170.0,58.32,Baixa,Sim,6,2.56,5,32,No_Prazo
OP-01339,10,Engrenagem,Mandrilhadora-A,Manhã,4517,157.0,209.67,Alta,Sim,1,4.23,3,20,Atrasado
OP-01340,5,Flange,Mandrilhadora-A,Tarde,1698,137.0,40.85,Alta,Sim,6,5.32,4,5,No_Prazo
OP-01341,7,Carcaça,CNC-01,Noite,1112,122.0,46.41,Alta,Sim,1,3.81,1,22,Adiantado
OP-01342,2,Eixo,CNC-02,Noite,4116,101.0,78.14,Média,Não,4,6.2,0,8,Atrasado
OP-01343,2,Carcaça,CNC-02,Manhã,4073,80.0,45.68,Média,Não,3,2.5,5,31,Atrasado
OP-01344,7,Suporte,CNC-02,Noite,361,158.0,6.61,Média,Sim,2,0.6,1,34,Adiantado
OP-01345,3,Suporte,Fresadora-01,Manhã,4287,122.0,125.86,Baixa,Sim,4,7.36,2,6,Atrasado
OP-01346,12,Eixo,Torno-03,Noite,3184,87.0,39.2,Baixa,Sim,6,3.21,3,13,No_Prazo
OP-01347,11,Engrenagem,Torno-03,Tarde,1430,144.0,23.45,Alta,Sim,1,2.39,3,30,Adiantado
OP-01348,9,Eixo,Torno-03,Tarde,2700,24.0,129.65,Alta,Sim,2,4.07,0,13,No_Prazo
OP-01349,9,Carcaça,Fresadora-01,Manhã,1231,149.0,36.63,Urgente,Sim,4,2.37,3,39,Adiantado
OP-01350,8,Suporte,Fresadora-01,Noite,885,149.0,37.99,Baixa,Sim,1,6.0,3,20,Atrasado
OP-01351,1,Suporte,CNC-01,Manhã,705,53.0,12.88,Alta,Sim,2,2.8,4,31,Adiantado
OP-01352,5,Carcaça,CNC-01,Tarde,867,21.0,11.74,Média,Não,3,7.94,5,35,Atrasado
OP-01353,6,Eixo,CNC-02,Tarde,2935,133.0,120.99,Média,Sim,3,2.57,4,28,No_Prazo
OP-01354,11,Eixo,Torno-03,Tarde,4060,48.0,97.25,Alta,Sim,5,3.21,3,30,No_Prazo
OP-01355,3,Carcaça,Mandrilhadora-A,Tarde,2457,179.0,69.76,Urgente,Sim,3,4.54,5,27,No_Prazo
OP-01356,6,Flange,Mandrilhadora-A,Tarde,126,17.0,6.26,Média,Sim,1,0.52,2,11,Adiantado
OP-01357,5,Eixo,Fresadora-01,Tarde,2172,53.0,49.22,Alta,Sim,4,0.53,0,15,Adiantado
OP-01358,2,Eixo,CNC-01,Tarde,3746,22.0,108.36,Média,Sim,2,2.25,5,41,No_Prazo
OP-01359,2,Carcaça,CNC-01,Tarde,4184,144.0,148.08,Média,Sim,1,1.11,5,18,Atrasado
OP-01360,5,Engrenagem,Torno-03,Tarde,3676,110.0,49.86,Baixa,Sim,5,6.2,5,44,No_Prazo
OP-01361,1,Engrenagem,Torno-03,Noite,1878,155.0,72.6,Baixa,Sim,3,7.04,5,27,Atrasado
OP-01362,1,Suporte,Fresadora-01,Tarde,3265,174.0,91.65,Alta,Não,4,3.6,5,37,Atrasado
OP-01363,5,Engrenagem,CNC-01,Manhã,388,116.0,6.6,Baixa,Sim,4,4.37,4,12,No_Prazo
OP-01364,3,Engrenagem,Mandrilhadora-A,Tarde,2077,53.0,56.54,Alta,Sim,1,5.1,0,11,No_Prazo
OP-01365,7,Carcaça,Torno-03,Manhã,2707,30.0,76.95,Alta,Sim,5,1.21,4,19,No_Prazo
OP-01366,1,Flange,Torno-03,Manhã,190,158.0,6.77,Alta,Sim,2,4.02,0,37,Adiantado
OP-01367,4,Suporte,CNC-01,Noite,121,55.0,5.75,Média,Sim,5,7.7,0,32,Adiantado
OP-01368,6,Flange,Mandrilhadora-A,Tarde,4018,162.0,163.14,Baixa,Sim,5,2.06,3,25,No_Prazo
OP-01369,12,Engrenagem,Torno-03,Tarde,1140,160.0,28.84,Média,Sim,1,1.13,5,10,No_Prazo
OP-01370,8,Engrenagem,CNC-02,Noite,672,119.0,32.78,Baixa,Sim,1,2.6,1,4,No_Prazo
OP-01371,11,Suporte,CNC-02,Manhã,2980,115.0,124.07,Média,Sim,6,4.61,0,8,No_Prazo
OP-01372,5,Engrenagem,CNC-02,Manhã,1439,172.0,16.0,Média,Sim,1,7.01,3,31,No_Prazo
OP-01373,6,Flange,CNC-01,Manhã,4897,140.0,71.81,Alta,Sim,2,3.16,2,44,No_Prazo
OP-01374,6,Eixo,Mandrilhadora-A,Manhã,4736,128.0,88.66,Média,Não,6,3.09,5,45,Atrasado
OP-01375,11,Eixo,Mandrilhadora-A,Tarde,4128,87.0,55.07,Média,Não,1,3.07,1,35,Atrasado
OP-01376,12,Carcaça,Mandrilhadora-A,Noite,1544,95.0,45.42,Alta,Sim,4,6.81,5,21,No_Prazo
OP-01377,12,Suporte,CNC-02,Tarde,4383,79.0,103.56,Urgente,Sim,3,4.02,1,33,Adiantado
OP-01378,10,Suporte,Torno-03,Manhã,1312,171.0,64.18,Alta,Sim,3,2.99,2,5,No_Prazo
OP-01379,7,Eixo,Torno-03,Tarde,1236,120.0,35.73,Média,Não,1,1.83,4,18,Atrasado
OP-01380,7,Eixo,Torno-03,Manhã,4868,144.0,89.99,Alta,Sim,4,1.44,5,12,Atrasado
OP-01381,12,Suporte,Torno-03,Tarde,3387,21.0,165.38,Baixa,Sim,3,7.81,2,44,No_Prazo
OP-01382,4,Engrenagem,Torno-03,Tarde,475,156.0,14.51,Alta,Não,5,4.15,3,27,No_Prazo
OP-01383,5,Eixo,Fresadora-01,Manhã,4438,84.0,57.35,Média,Sim,5,1.04,3,43,Adiantado
OP-01384,11,Suporte,CNC-01,Noite,845,137.0,11.18,Alta,Sim,3,7.3,3,37,Adiantado
OP-01385,5,Suporte,CNC-01,Noite,3422,22.0,126.65,Média,Sim,1,7.66,4,34,No_Prazo
OP-01386,3,Engrenagem,Mandrilhadora-A,Manhã,2219,162.0,66.11,Alta,Sim,4,2.28,0,10,No_Prazo
OP-01387,7,Suporte,Mandrilhadora-A,Tarde,136,124.0,4.76,Alta,Não,3,2.87,5,6,Atrasado
OP-01388,4,Flange,Mandrilhadora-A,Tarde,3948,90.0,173.66,Alta,Sim,5,7.7,0,12,No_Prazo
OP-01389,11,Eixo,CNC-02,Manhã,3448,65.0,128.46,Média,Sim,5,0.62,1,38,Adiantado
OP-01390,11,Suporte,Torno-03,Manhã,4427,66.0,196.88,Alta,Sim,2,2.93,4,42,No_Prazo
OP-01391,4,Carcaça,CNC-01,Tarde,3078,65.0,122.22,Média,Sim,1,3.73,1,33,Adiantado
OP-01392,7,Flange,CNC-02,Noite,3790,37.0,140.14,Alta,Sim,3,6.28,3,40,No_Prazo
OP-01393,12,Eixo,Fresadora-01,Tarde,4534,92.0,69.77,Média,Sim,6,3.26,0,6,Atrasado
OP-01394,9,Eixo,CNC-02,Tarde,4882,90.0,143.11,Média,Sim,2,3.04,4,42,No_Prazo
OP-01395,3,Flange,Torno-03,Tarde,2825,83.0,77.19,Alta,Sim,3,5.97,1,7,No_Prazo
OP-01396,8,Engrenagem,CNC-01,Tarde,133,131.0,4.21,Baixa,Sim,5,6.87,0,10,No_Prazo
OP-01397,8,Flange,Torno-03,Manhã,1762,84.0,45.19,Alta,Sim,5,1.2,0,38,Adiantado
OP-01398,8,Engrenagem,Fresadora-01,Manhã,3116,30.0,108.49,Baixa,Sim,5,1.57,1,43,Adiantado
OP-01399,1,Engrenagem,Torno-03,Noite,592,156.0,15.21,Alta,Sim,6,5.45,4,9,No_Prazo
OP-01400,4,Flange,Torno-03,Noite,625,85.0,20.19,Média,Sim,5,2.86,0,17,Adiantado
OP-01401,11,Suporte,Mandrilhadora-A,Noite,2004,123.0,51.69,Alta,Sim,1,5.51,3,38,No_Prazo
OP-01402,3,Carcaça,CNC-02,Manhã,4556,168.0,209.9,Baixa,Sim,3,1.8,3,25,Atrasado
OP-01403,4,Engrenagem,CNC-02,Tarde,1642,142.0,40.95,Média,Sim,5,6.53,1,20,No_Prazo
OP-01404,4,Eixo,Fresadora-01,Tarde,4679,104.0,183.59,Baixa,Sim,4,2.91,3,22,Atrasado
OP-01405,3,Flange,Torno-03,Manhã,4024,105.0,139.03,Alta,Sim,1,3.01,1,15,Atrasado
OP-01406,2,Flange,Mandrilhadora-A,Manhã,1549,155.0,39.38,Baixa,Sim,5,1.84,2,45,Adiantado
OP-01407,5,Carcaça,CNC-01,Noite,1193,151.0,50.47,Média,Sim,2,2.09,0,25,No_Prazo
OP-01408,11,Suporte,CNC-01,Tarde,4147,44.0,195.33,Baixa,Sim,2,4.99,0,14,Atrasado
OP-01409,1,Flange,CNC-02,Tarde,3792,118.0,153.27,Alta,Sim,6,4.86,0,41,Adiantado
OP-01410,4,Engrenagem,Torno-03,Manhã,3169,158.0,151.93,Média,Não,6,6.68,0,44,Atrasado
OP-01411,1,Engrenagem,Mandrilhadora-A,Tarde,4891,148.0,134.27,Média,Sim,1,5.23,2,5,Atrasado
OP-01412,7,Engrenagem,Torno-03,Manhã,547,36.0,25.46,Baixa,Sim,3,3.71,1,44,Adiantado
OP-01413,4,Suporte,Torno-03,Manhã,1959,87.0,88.25,Média,Sim,2,6.53,1,44,Adiantado
OP-01414,10,Eixo,CNC-01,Tarde,3033,101.0,122.82,Baixa,Sim,4,0.62,0,42,Adiantado
OP-01415,8,Eixo,Torno-03,Manhã,405,58.0,17.58,Média,Não,5,5.76,4,9,Atrasado
OP-01416,10,Suporte,Torno-03,Noite,4881,127.0,191.36,Baixa,Sim,5,4.57,5,18,Atrasado
OP-01417,8,Carcaça,Torno-03,Tarde,2880,94.0,87.82,Urgente,Sim,1,2.16,4,40,Adiantado
OP-01418,6,Flange,Fresadora-01,Manhã,1575,64.0,50.55,Média,Sim,5,5.28,1,19,Adiantado
OP-01419,11,Carcaça,Torno-03,Manhã,1233,71.0,32.93,Alta,Sim,1,7.9,4,21,No_Prazo
OP-01420,6,Suporte,CNC-01,Tarde,55,156.0,2.01,Média,Sim,4,3.1,1,11,No_Prazo
OP-01421,12,Suporte,CNC-01,Manhã,2983,158.0,68.58,Média,Sim,4,5.29,1,21,No_Prazo
OP-01422,12,Carcaça,CNC-01,Manhã,4885,149.0,193.38,Alta,Não,3,3.8,4,23,Atrasado
OP-01423,8,Engrenagem,Fresadora-01,Tarde,229,166.0,6.92,Alta,Sim,6,3.44,1,20,Adiantado
OP-01424,9,Suporte,Mandrilhadora-A,Manhã,2099,172.0,50.64,Alta,Não,4,2.8,5,13,Atrasado
OP-01425,4,Carcaça,Mandrilhadora-A,Tarde,3327,96.0,52.86,Alta,Sim,6,2.22,5,6,No_Prazo
OP-01426,10,Carcaça,CNC-02,Tarde,2183,31.0,44.14,Baixa,Sim,3,2.27,3,29,No_Prazo
OP-01427,9,Flange,CNC-01,Manhã,3272,147.0,116.51,Urgente,Sim,3,6.31,3,5,Atrasado
OP-01428,11,Suporte,Fresadora-01,Noite,3577,120.0,88.69,Média,Não,4,2.93,1,40,Atrasado
OP-01429,4,Carcaça,CNC-01,Tarde,4829,78.0,54.7,Alta,Sim,2,4.47,3,6,Atrasado
OP-01430,10,Carcaça,Fresadora-01,Tarde,3041,176.0,70.52,Alta,Sim,5,2.1,2,43,Adiantado
OP-01431,6,Carcaça,CNC-02,Manhã,3563,71.0,87.84,Média,Não,2,2.09,3,26,Atrasado
OP-01432,3,Carcaça,Mandrilhadora-A,Tarde,1544,165.0,29.91,Média,Sim,1,4.9,0,21,No_Prazo
OP-01433,3,Eixo,Fresadora-01,Manhã,796,113.0,17.08,Urgente,Sim,3,4.87,2,39,Adiantado
OP-01434,7,Suporte,Fresadora-01,Tarde,544,21.0,20.78,Baixa,Sim,5,4.29,0,21,Adiantado
OP-01435,4,Flange,Torno-03,Manhã,591,157.0,23.55,Média,Sim,4,5.7,2,8,No_Prazo
OP-01436,2,Carcaça,Mandrilhadora-A,Noite,4145,141.0,200.44,Alta,Sim,1,5.28,4,25,Atrasado
OP-01437,6,Carcaça,Torno-03,Manhã,251,121.0,3.7,Média,Sim,1,2.0,0,23,Adiantado
OP-01438,8,Carcaça,Fresadora-01,Noite,2442,116.0,54.87,Média,Sim,5,0.92,4,42,Adiantado
OP-01439,4,Flange,CNC-02,Noite,3086,51.0,40.37,Alta,Sim,6,2.52,4,25,No_Prazo
OP-01440,12,Flange,Torno-03,Tarde,3378,50.0,116.65,Urgente,Sim,2,3.73,1,6,No_Prazo
OP-01441,10,Engrenagem,Mandrilhadora-A,Manhã,376,20.0,4.01,Média,Sim,6,2.06,1,17,Adiantado
OP-01442,7,Suporte,CNC-02,Manhã,4309,40.0,78.49,Urgente,Sim,3,4.12,4,16,No_Prazo
OP-01443,12,Flange,CNC-01,Noite,2214,71.0,74.12,Baixa,Sim,1,0.78,4,12,Atrasado
OP-01444,6,Flange,CNC-02,Tarde,137,104.0,3.34,Média,Sim,2,4.08,3,11,No_Prazo
OP-01445,2,Suporte,CNC-02,Tarde,707,37.0,22.46,Baixa,Sim,6,3.14,0,6,Adiantado
OP-01446,1,Carcaça,Torno-03,Manhã,4303,107.0,153.23,Média,Sim,2,7.69,3,36,Atrasado
OP-01447,12,Engrenagem,CNC-01,Noite,4718,58.0,205.5,Alta,Sim,6,7.08,1,20,No_Prazo
OP-01448,12,Flange,CNC-01,Manhã,3771,57.0,96.97,Média,Sim,4,7.63,1,19,Atrasado
OP-01449,9,Suporte,CNC-02,Manhã,1700,171.0,35.96,Média,Não,5,5.44,3,21,Atrasado
OP-01450,2,Carcaça,Torno-03,Manhã,4736,179.0,149.43,Alta,Sim,3,7.79,5,44,No_Prazo
OP-01451,4,Suporte,CNC-01,Tarde,1414,149.0,18.08,Alta,Sim,1,1.92,1,33,Adiantado
OP-01452,1,Suporte,CNC-02,Noite,1206,24.0,14.08,Alta,Não,3,4.49,1,45,No_Prazo
OP-01453,1,Carcaça,CNC-02,Noite,3836,135.0,107.75,Alta,Sim,6,6.07,1,28,No_Prazo
OP-01454,3,Carcaça,CNC-01,Manhã,1645,44.0,30.8,Urgente,Sim,6,4.12,1,40,Adiantado
OP-01455,7,Suporte,CNC-02,Manhã,2623,109.0,26.99,Alta,Sim,3,2.1,5,42,Adiantado
OP-01456,1,Eixo,CNC-02,Noite,3324,162.0,123.57,Urgente,Sim,1,5.4,0,24,No_Prazo
OP-01457,12,Flange,CNC-01,Tarde,872,78.0,37.19,Urgente,Não,2,7.78,1,24,Atrasado
OP-01458,6,Suporte,Fresadora-01,Manhã,4632,168.0,73.72,Alta,Sim,3,4.42,3,43,No_Prazo
OP-01459,4,Engrenagem,CNC-01,Manhã,873,132.0,28.42,Baixa,Sim,6,2.36,2,34,Adiantado
OP-01460,7,Suporte,Torno-03,Tarde,4963,65.0,244.97,Média,Sim,4,0.8,5,19,Atrasado
OP-01461,10,Flange,Fresadora-01,Noite,1423,31.0,29.53,Média,Sim,3,1.28,3,16,Adiantado
OP-01462,4,Carcaça,Mandrilhadora-A,Tarde,2112,150.0,82.86,Baixa,Sim,5,6.33,0,19,No_Prazo
OP-01463,1,Eixo,Torno-03,Manhã,1303,91.0,21.48,Média,Sim,2,4.14,2,14,No_Prazo
OP-01464,1,Carcaça,Torno-03,Tarde,2719,27.0,128.56,Média,Não,2,2.06,0,23,Atrasado
OP-01465,11,Flange,Fresadora-01,Manhã,54,32.0,0.54,Média,Sim,5,6.95,2,31,Adiantado
OP-01466,2,Flange,Mandrilhadora-A,Noite,894,175.0,19.48,Alta,Sim,3,3.77,5,32,No_Prazo
OP-01467,8,Suporte,CNC-02,Manhã,2620,55.0,128.53,Média,Sim,4,6.47,2,4,No_Prazo
OP-01468,5,Flange,Fresadora-01,Manhã,3485,174.0,128.34,Urgente,Sim,5,6.58,3,5,Atrasado
OP-01469,10,Carcaça,Torno-03,Tarde,4815,127.0,88.95,Alta,Sim,5,5.88,2,30,No_Prazo
OP-01470,1,Engrenagem,CNC-01,Manhã,4194,65.0,174.7,Alta,Sim,4,7.79,5,26,Atrasado
OP-01471,11,Suporte,Fresadora-01,Manhã,4612,78.0,211.8,Baixa,Sim,1,7.23,3,5,Atrasado
OP-01472,9,Carcaça,Mandrilhadora-A,Tarde,4003,143.0,118.05,Urgente,Sim,6,1.44,4,44,Adiantado
OP-01473,6,Eixo,CNC-01,Noite,3893,87.0,63.23,Baixa,Sim,1,3.08,4,45,No_Prazo
OP-01474,3,Eixo,CNC-01,Noite,1761,27.0,35.83,Alta,Sim,1,7.66,4,5,Atrasado
OP-01475,12,Flange,Mandrilhadora-A,Manhã,4529,53.0,216.14,Baixa,Sim,2,5.42,5,3,Atrasado
OP-01476,4,Suporte,Torno-03,Manhã,4818,157.0,79.23,Baixa,Sim,2,3.83,2,6,Atrasado
OP-01477,6,Carcaça,CNC-02,Tarde,2592,130.0,58.26,Média,Não,5,6.97,0,31,Atrasado
OP-01478,5,Suporte,Fresadora-01,Tarde,645,98.0,10.2,Alta,Sim,4,5.29,1,43,Adiantado
OP-01479,3,Suporte,CNC-02,Manhã,261,56.0,3.71,Alta,Sim,6,3.28,1,20,Adiantado
OP-01480,5,Flange,CNC-02,Noite,2495,93.0,77.05,Alta,Sim,1,2.53,3,38,Adiantado
OP-01481,2,Suporte,CNC-02,Noite,3192,145.0,82.57,Alta,Sim,6,6.88,0,12,Atrasado
OP-01482,1,Eixo,Torno-03,Manhã,2795,28.0,33.11,Média,Sim,3,6.85,2,3,Atrasado
OP-01483,4,Flange,CNC-01,Noite,4486,179.0,70.91,Urgente,Sim,4,7.39,4,23,Atrasado
OP-01484,2,Engrenagem,CNC-02,Tarde,2705,157.0,31.12,Média,Sim,1,6.38,2,22,No_Prazo
OP-01485,5,Engrenagem,CNC-02,Manhã,3321,67.0,36.48,Urgente,Sim,5,1.89,2,45,Adiantado
OP-01486,11,Carcaça,CNC-01,Tarde,3801,159.0,65.14,Alta,Sim,4,3.41,3,16,Atrasado
OP-01487,2,Carcaça,Fresadora-01,Manhã,4479,127.0,178.02,Média,Sim,5,2.96,0,21,No_Prazo
OP-01488,1,Flange,CNC-01,Manhã,3067,125.0,32.48,Média,Não,6,2.43,0,10,Atrasado
OP-01489,2,Engrenagem,Mandrilhadora-A,Noite,2809,38.0,62.3,Alta,Não,2,6.46,4,20,Atrasado
OP-01490,7,Engrenagem,CNC-01,Tarde,431,164.0,14.05,Urgente,Sim,6,1.43,3,5,Adiantado
OP-01491,4,Engrenagem,CNC-02,Manhã,3229,89.0,128.35,Alta,Sim,3,4.09,4,17,No_Prazo
OP-01492,6,Suporte,CNC-01,Tarde,940,148.0,34.89,Alta,Sim,2,6.99,2,13,No_Prazo
OP-01493,1,Eixo,CNC-02,Noite,1875,64.0,92.88,Urgente,Sim,5,6.42,1,19,No_Prazo
OP-01494,4,Eixo,Fresadora-01,Tarde,2684,66.0,56.43,Média,Sim,1,2.51,4,31,No_Prazo
OP-01495,5,Carcaça,CNC-01,Noite,459,174.0,4.59,Média,Sim,5,0.77,4,36,Adiantado
OP-01496,6,Carcaça,Torno-03,Noite,3488,97.0,40.21,Alta,Não,6,3.6,0,16,Atrasado
OP-01497,7,Suporte,Fresadora-01,Manhã,1438,25.0,19.99,Média,Sim,2,4.95,5,40,No_Prazo
OP-01498,10,Eixo,Torno-03,Tarde,2595,153.0,127.18,Alta,Sim,4,6.91,3,16,No_Prazo
OP-01499,6,Flange,CNC-01,Tarde,1783,52.0,58.49,Média,Sim,5,4.46,1,6,No_Prazo
OP-01500,11,Eixo,Fresadora-01,Noite,1809,160.0,75.93,Alta,Sim,4,2.49,2,14,Adiantado
OP-01501,7,Carcaça,CNC-01,Manhã,1999,166.0,98.76,Média,Sim,6,5.68,3,13,No_Prazo
OP-01502,4,Engrenagem,CNC-01,Manhã,303,27.0,13.26,Alta,Sim,5,3.51,0,7,Adiantado
OP-01503,3,Suporte,Torno-03,Manhã,1017,111.0,26.75,Média,Sim,2,6.69,0,31,Adiantado
OP-01504,4,Flange,CNC-02,Tarde,3940,177.0,177.44,Média,Sim,3,0.68,2,28,No_Prazo
OP-01505,8,Suporte,CNC-01,Noite,653,169.0,17.86,Baixa,Sim,5,3.64,5,16,Adiantado
OP-01506,3,Flange,Fresadora-01,Noite,2511,102.0,36.56,Alta,Não,3,3.67,2,34,Atrasado
